codigo_manzana,prom_edad,desv_edad,min_edad,max_edad,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5031310000000000020212,30.0,20.4,2.0,92.0,4.0,2.0,0.28,0.93
5031310000000000020213,26.1,16.9,2.0,62.0,4.0,2.0,0.31,0.77
5031310000000000020215,35.9,19.2,2.0,72.0,4.0,2.0,0.24,0.9
5031310000000000020216,29.2,19.3,2.0,82.0,4.0,2.0,0.58,0.88
5031310000000000020217,33.7,21.5,2.0,67.0,4.0,2.1,0.25,1.0
5031310000000000020220,28.8,17.7,2.0,67.0,3.0,2.0,0.04,0.54
5031310000000000020223,30.8,19.5,2.0,87.0,4.0,2.0,0.58,0.92
5031310000000000020224,31.7,22.7,2.0,87.0,4.0,2.0,0.18,0.55
5031310000000000020225,32.4,20.7,2.0,87.0,4.0,1.9,0.03,0.81
5031310000000000020226,31.6,21.0,2.0,77.0,3.0,2.0,0.33,0.67
5031310000000000020227,28.7,19.3,2.0,72.0,4.0,2.0,0.21,0.66
5031310000000000020228,32.0,19.8,2.0,62.0,4.0,2.0,0.33,0.83
5031310000000000020229,29.3,16.3,7.0,57.0,3.0,1.5,0.33,0.67
5031310000000000020230,37.0,19.4,7.0,57.0,4.0,2.0,0.5,1.0
5031310000000000020301,30.0,17.6,2.0,72.0,5.0,2.4,0.5,0.88
5031310000000000020304,36.9,22.1,2.0,77.0,6.0,2.6,0.71,0.87
5031310000000000020305,33.0,20.3,2.0,82.0,4.0,2.0,0.38,0.97
5031310000000000020306,33.1,23.0,2.0,82.0,3.0,2.0,0.19,0.81
5031310000000000020307,29.2,19.5,2.0,82.0,4.0,2.0,0.15,0.97
5031310000000000020308,31.5,19.3,2.0,72.0,4.0,2.2,0.23,0.73
5031310000000000020309,32.6,21.6,2.0,87.0,4.0,2.0,0.24,1.0
5031310000000000020310,37.9,25.8,2.0,92.0,3.0,2.0,0.13,0.67
5031310000000000020311,35.2,21.2,2.0,87.0,4.0,1.9,0.26,0.87
5031310000000000020312,32.2,22.0,2.0,87.0,3.0,2.0,0.32,0.92
5031310000000000020313,31.3,20.5,2.0,72.0,3.0,1.9,0.3,0.92
5031310000000000020314,28.8,21.5,2.0,87.0,3.0,2.0,0.16,0.97
5031310000000000020315,31.7,21.6,2.0,92.0,3.0,2.1,0.32,0.96
5031310000000000020316,30.5,20.9,2.0,82.0,4.0,1.9,0.36,0.89
5031310000000000020317,32.2,20.0,2.0,97.0,4.0,1.9,0.21,0.82
5031310000000000020318,37.1,18.7,7.0,82.0,4.0,2.0,0.29,0.81
5031310000000000020319,33.2,22.6,2.0,87.0,3.0,2.0,0.13,0.9
5031310000000000020320,30.2,18.6,2.0,82.0,4.0,2.0,0.2,0.96
5031310000000000020322,30.0,21.2,2.0,82.0,3.0,2.0,0.1,0.9
5031310000000000020324,41.8,21.5,2.0,92.0,4.0,2.1,0.22,0.74
5031310000000000020325,36.1,24.9,2.0,92.0,3.0,2.0,0.14,0.73
5031310000000000020326,29.5,20.3,2.0,92.0,3.0,1.9,0.27,1.0
5031310000000000020327,36.6,23.4,2.0,82.0,4.0,2.0,0.35,0.84
5031310000000000020401,34.3,20.8,2.0,92.0,4.0,2.2,0.37,0.85
5031310000000000020402,29.1,21.2,2.0,82.0,4.0,2.9,0.17,0.77
5031310000000000020404,30.2,19.7,2.0,77.0,4.0,2.9,0.2,0.76
5031310000000000020405,32.0,19.3,2.0,82.0,5.0,2.6,0.24,0.92
5031310000000000020406,34.9,21.7,2.0,77.0,3.0,2.5,0.19,0.74
5031310000000000020407,33.3,20.3,2.0,72.0,5.0,2.9,0.39,0.83
5031310000000000020410,30.6,19.2,2.0,72.0,4.0,2.7,0.18,0.94
5031310000000000020411,38.7,20.1,2.0,82.0,4.0,3.0,0.38,0.96
5031310000000000020412,32.0,20.0,2.0,77.0,4.0,3.0,0.29,0.97
5031310000000000020413,37.5,23.8,2.0,87.0,4.0,3.0,0.29,0.74
5031310000000000020414,35.5,24.0,2.0,92.0,4.0,2.9,0.4,0.89
5031310000000000020415,31.0,19.9,2.0,77.0,4.0,3.0,0.25,0.82
5031310000000000020416,38.2,22.2,2.0,87.0,5.0,3.0,0.23,0.84
5031310000000000020417,31.3,22.6,2.0,87.0,4.0,2.9,0.24,0.86
5031310000000000020418,35.9,19.9,2.0,67.0,4.0,3.0,0.25,0.57
5031310000000000020419,29.9,20.2,2.0,77.0,3.0,2.2,0.23,0.93
5031310000000000020423,32.9,22.6,2.0,82.0,3.0,2.5,0.23,0.92
5031310000000000020501,34.8,20.9,2.0,82.0,3.0,2.0,0.1,0.63
5031310000000000020502,29.3,21.0,2.0,77.0,4.0,2.0,0.16,0.71
5031310000000000020503,33.5,21.1,2.0,87.0,3.0,2.0,0.22,0.86
5031310000000000020504,30.6,18.7,2.0,82.0,4.0,2.0,0.06,0.66
5031310000000000020505,32.9,21.4,2.0,87.0,4.0,2.0,0.14,0.74
5031310000000000020506,33.7,20.6,2.0,77.0,3.0,2.0,0.26,0.94
5031310000000000020507,32.7,21.3,2.0,82.0,3.0,1.4,0.1,0.67
5031310000000000020508,32.6,22.6,2.0,87.0,3.0,2.0,0.09,0.74
5031310000000000020509,29.8,21.8,2.0,92.0,3.0,2.0,0.13,0.8
5031310000000000020510,32.7,19.9,2.0,77.0,3.0,2.0,0.03,0.78
5031310000000000020511,33.6,23.0,2.0,87.0,3.0,2.0,0.21,0.82
5031310000000000020513,43.9,26.9,2.0,87.0,3.0,2.1,0.21,0.74
5031310000000000020514,33.0,21.6,2.0,87.0,3.0,2.0,0.05,0.8
5031310000000000020515,33.7,22.2,2.0,100.0,3.0,2.0,0.15,0.72
5031310000000000020516,34.9,23.0,2.0,82.0,3.0,1.8,0.11,0.4
5031310000000000020517,33.5,22.7,2.0,87.0,3.0,2.0,0.19,1.0
5031310000000000020521,29.4,18.6,2.0,67.0,4.0,2.1,0.26,0.84
5031310000000000020522,26.0,20.1,2.0,82.0,4.0,2.1,0.1,0.62
5031310000000000020523,24.5,18.1,2.0,77.0,4.0,1.8,0.17,0.89
5031310000000000020524,29.3,19.1,7.0,67.0,3.0,1.9,0.33,0.78
5031310000000000020525,26.5,18.0,2.0,77.0,4.0,2.0,0.37,0.87
5031310000000000020526,25.3,18.7,2.0,77.0,3.0,1.9,0.1,0.87
5031310000000000020527,33.3,22.7,2.0,87.0,3.0,2.0,0.26,0.89
5031310000000000020528,25.4,16.0,2.0,67.0,3.0,1.9,0.13,0.93
5031310000000000020529,29.0,20.1,2.0,77.0,3.0,1.9,0.26,1.0
5031310000000000020530,29.2,19.5,2.0,87.0,4.0,2.0,0.26,0.91
5031310000000000020601,35.5,23.1,2.0,92.0,3.0,2.0,0.14,0.81
5031310000000000020602,31.2,21.0,2.0,77.0,4.0,2.0,0.33,0.94
5031310000000000020603,34.3,19.4,2.0,77.0,4.0,2.0,0.28,0.87
5031310000000000020604,32.2,22.2,2.0,87.0,3.0,2.0,0.14,0.97
5031310000000000020605,35.9,21.2,2.0,82.0,4.0,2.0,0.26,0.74
5031310000000000020606,34.0,21.2,2.0,87.0,4.0,1.9,0.34,0.97
5031310000000000020607,34.6,22.2,2.0,87.0,3.0,2.0,0.14,0.83
5031310000000000020608,32.6,21.6,2.0,87.0,4.0,2.0,0.3,0.92
5031310000000000020609,40.6,22.0,2.0,87.0,3.0,2.0,0.07,0.73
5031310000000000020610,34.6,24.4,2.0,100.0,4.0,2.0,0.11,0.89
5031310000000000020611,34.4,23.1,2.0,92.0,3.0,2.0,0.18,0.88
5031310000000000020612,35.9,20.1,2.0,77.0,4.0,2.1,0.24,0.71
5031310000000000020613,34.8,22.5,2.0,82.0,3.0,2.0,0.14,0.86
5031310000000000020614,36.4,21.2,2.0,82.0,3.0,2.1,0.23,0.88
5031310000000000020615,45.8,25.4,2.0,100.0,3.0,2.1,0.04,0.86
5031310000000000020620,31.7,17.8,2.0,77.0,4.0,1.8,0.15,1.0
5031310000000000020622,30.0,18.0,2.0,77.0,4.0,2.0,0.4,0.8
5031310000000000020623,28.2,20.4,2.0,87.0,3.0,1.9,0.1,0.79
5031310000000000020624,28.3,19.7,2.0,92.0,3.0,2.0,0.24,0.81
5031310000000000020625,26.4,17.8,2.0,77.0,3.0,2.0,0.04,0.7
5031310000000000020628,26.6,18.1,2.0,87.0,3.0,2.0,0.36,0.8
5031310000000000020630,32.3,22.9,2.0,82.0,3.0,2.0,0.15,0.78
5031310000000000020631,27.4,18.2,2.0,67.0,3.0,2.0,0.11,0.78
5031310000000000020632,30.1,18.8,2.0,77.0,4.0,2.0,0.31,0.89
5031310000000000020633,31.1,20.9,2.0,82.0,3.0,2.0,0.12,0.81
5031310000000000020634,27.3,17.9,2.0,77.0,4.0,2.0,0.05,0.87
5031310000000000020635,27.4,17.3,7.0,77.0,3.0,2.0,0.22,0.78
5031310000000000020701,42.8,24.5,2.0,92.0,3.0,2.3,0.15,0.53
5031310000000000020703,38.5,23.7,2.0,87.0,3.0,2.0,0.11,0.81
5031310000000000020704,37.4,24.2,2.0,92.0,3.0,2.0,0.08,0.8
5031310000000000020705,38.7,24.4,2.0,92.0,3.0,2.0,0.26,0.7
5031310000000000020706,40.0,24.2,2.0,92.0,3.0,2.0,0.15,0.7
5031310000000000020707,35.4,22.0,2.0,87.0,4.0,2.1,0.32,0.62
5031310000000000020708,32.8,21.7,2.0,87.0,4.0,2.1,0.3,0.74
5031310000000000020709,35.0,19.9,2.0,77.0,5.0,2.1,0.27,0.84
5031310000000000020710,34.3,23.9,2.0,92.0,4.0,2.1,0.17,0.79
5031310000000000020712,35.3,22.8,2.0,92.0,3.0,2.0,0.14,0.82
5031310000000000020713,32.8,22.0,2.0,87.0,4.0,2.1,0.22,0.81
5031310000000000020714,33.3,21.6,2.0,87.0,4.0,2.9,0.14,0.6
5031310000000000020801,39.8,21.3,2.0,87.0,4.0,2.6,0.14,0.72
5031310000000000020802,34.2,21.0,2.0,87.0,4.0,2.0,0.17,0.8
5031310000000000020804,37.2,22.9,2.0,87.0,3.0,2.1,0.12,0.84
5031310000000000020805,32.5,22.0,2.0,82.0,4.0,2.2,0.19,0.88
5031310000000000020806,37.0,21.1,2.0,77.0,4.0,2.2,0.23,0.92
5031310000000000020807,37.5,23.1,2.0,92.0,3.0,2.1,0.21,0.88
5031310000000000020808,28.5,16.5,2.0,82.0,4.0,1.6,0.25,0.95
5031310000000000020809,34.3,21.9,2.0,77.0,4.0,2.0,0.14,0.79
5031310000000000020810,32.4,21.0,2.0,82.0,4.0,2.1,0.14,0.76
5031310000000000020811,35.7,22.3,2.0,82.0,4.0,2.9,0.08,0.54
5031310000000000020812,34.4,21.3,2.0,87.0,4.0,2.8,0.12,0.53
5031310000000000020813,34.1,19.6,2.0,82.0,4.0,2.0,0.33,0.95
5031310000000000020814,35.0,21.6,2.0,82.0,4.0,2.0,0.09,0.88
5031310000000000020815,33.5,21.0,2.0,87.0,4.0,2.0,0.35,0.89
5031310000000000020816,34.7,21.4,2.0,87.0,3.0,2.0,0.36,0.95
5031310000000000020817,32.5,22.9,2.0,77.0,3.0,2.0,0.09,0.97
5031310000000000020901,37.1,22.8,2.0,92.0,3.0,2.0,0.26,0.89
5031310000000000020904,38.1,23.1,2.0,87.0,3.0,2.0,0.04,0.67
5031310000000000020907,29.3,20.3,2.0,77.0,3.0,2.0,0.1,0.88
5031310000000000020908,33.6,22.5,2.0,82.0,3.0,2.0,0.17,0.77
5031310000000000020910,31.0,20.3,2.0,77.0,4.0,2.0,0.02,0.47
5031310000000000020911,34.6,21.5,2.0,82.0,3.0,2.1,0.07,0.93
5031310000000000020912,33.8,19.6,2.0,67.0,3.0,2.0,0.1,0.59
5031310000000000020913,37.1,21.5,2.0,87.0,4.0,2.0,0.21,0.68
5031310000000000020916,33.3,23.1,2.0,82.0,4.0,2.0,0.25,1.0
5031310000000000020917,35.8,22.8,2.0,77.0,3.0,2.0,0.08,0.7
5031310000000000020918,31.1,21.4,2.0,100.0,3.0,1.9,0.18,0.85
5031310000000000020920,33.2,20.6,2.0,92.0,4.0,2.0,0.12,0.5
5031310000000000020921,35.4,24.7,2.0,92.0,3.0,2.0,0.25,0.66
5031310000000000020922,30.9,22.3,2.0,82.0,4.0,2.0,0.14,0.69
5031310000000000020923,25.8,18.5,2.0,87.0,3.0,1.9,0.18,1.0
5031310000000000020924,30.0,20.2,2.0,82.0,3.0,1.8,0.12,0.86
5031310000000000021001,32.3,21.1,2.0,77.0,3.0,1.9,0.17,0.94
5031310000000000021002,30.0,19.6,2.0,82.0,4.0,2.0,0.24,1.0
5031310000000000021003,33.9,21.9,2.0,82.0,3.0,1.9,0.23,0.77
5031310000000000021004,34.7,21.2,2.0,77.0,3.0,2.1,0.24,0.76
5031310000000000021005,32.1,19.5,2.0,72.0,3.0,2.0,0.09,0.82
5031310000000000021006,32.3,24.0,2.0,92.0,3.0,2.0,0.2,0.95
5031310000000000021007,30.5,20.7,2.0,82.0,3.0,2.0,0.19,0.94
5031310000000000021008,29.8,18.8,2.0,72.0,3.0,2.0,0.14,0.93
5031310000000000021009,32.3,21.9,2.0,87.0,3.0,2.0,0.25,0.97
5031310000000000021010,29.5,21.0,2.0,77.0,4.0,1.8,0.15,0.88
5031310000000000021011,31.8,20.9,2.0,67.0,2.0,2.0,0.18,0.64
5031310000000000021013,28.8,20.7,2.0,72.0,3.0,1.6,0.17,0.83
5031310000000000021015,28.2,22.4,2.0,82.0,3.0,2.0,0.29,0.86
5031310000000000021016,29.1,21.0,2.0,87.0,3.0,2.0,0.14,0.76
5031310000000000021018,29.8,19.4,2.0,67.0,5.0,2.0,0.35,0.85
5031310000000000021019,30.4,20.6,2.0,87.0,3.0,2.0,0.15,0.79
5031310000000000021020,38.7,21.1,2.0,67.0,4.0,2.0,0.25,0.5
5031310000000000021022,31.1,18.7,2.0,67.0,4.0,2.0,0.17,0.57
5031310000000000021023,25.4,18.9,2.0,72.0,3.0,2.0,0.08,1.0
5031310000000000021024,25.6,15.0,2.0,52.0,5.0,2.1,0.52,0.72
5031310000000000021025,33.7,19.2,7.0,67.0,4.0,2.0,0.45,0.73
5031310000000000021026,31.0,21.6,2.0,97.0,4.0,2.1,0.33,0.75
5031310000000000021028,28.6,18.3,2.0,77.0,4.0,2.0,0.35,0.83
5031310000000000021030,30.7,16.9,2.0,67.0,3.0,1.9,0.33,0.78
5031310000000000021031,28.7,21.4,2.0,67.0,6.0,2.0,0.71,1.0
5031310000000000021032,29.0,17.3,2.0,72.0,4.0,2.0,0.27,0.87
5031310000000000021033,34.0,19.9,2.0,77.0,3.0,1.9,0.21,0.75
5031310000000000021034,29.1,19.6,2.0,82.0,3.0,2.0,0.26,0.81
5031310000000000021035,33.8,23.1,2.0,82.0,3.0,2.0,0.31,0.88
5031310000000000021036,30.6,21.2,2.0,67.0,5.0,1.9,0.09,0.82
5031310000000000021037,28.8,18.6,2.0,100.0,4.0,2.0,0.29,0.94
5031310000000000021038,24.7,16.7,2.0,57.0,4.0,1.9,0.25,0.75
5031310000000000021039,29.4,19.4,2.0,77.0,4.0,2.0,0.15,0.58
5031310000000000021101,36.2,19.0,2.0,77.0,4.0,2.2,0.07,0.86
5031310000000000021102,30.8,18.8,2.0,82.0,4.0,2.0,0.59,1.0
5031310000000000021103,27.3,19.7,2.0,77.0,4.0,2.1,0.12,0.6
5031310000000000021104,29.8,19.8,2.0,77.0,3.0,2.0,0.21,1.0
5031310000000000021105,28.2,19.2,2.0,72.0,4.0,2.0,0.64,0.82
5031310000000000021106,36.8,23.6,2.0,82.0,4.0,2.0,0.54,0.82
5031310000000000021107,32.6,20.2,2.0,82.0,3.0,2.0,0.19,0.85
5031310000000000021108,30.4,20.8,2.0,87.0,4.0,2.1,0.1,0.8
5031310000000000021109,32.6,23.2,2.0,87.0,4.0,2.1,0.2,0.9
5031310000000000021110,31.6,18.0,2.0,72.0,4.0,1.9,0.17,0.83
5031310000000000021112,29.5,20.0,2.0,87.0,4.0,2.0,0.36,0.96
5031310000000000021113,25.8,17.7,2.0,77.0,4.0,1.9,0.18,0.87
5031310000000000021115,30.9,14.4,7.0,57.0,4.0,2.0,0.75,1.0
5031310000000000021116,28.0,19.3,2.0,67.0,4.0,2.1,0.33,0.95
5031310000000000021117,26.6,17.5,2.0,67.0,4.0,2.3,0.35,0.91
5031310000000000021118,31.6,18.1,2.0,77.0,4.0,2.0,0.03,0.9
5031310000000000021119,32.2,20.3,2.0,87.0,4.0,1.9,0.32,0.95
5031310000000000021120,30.2,19.5,2.0,82.0,4.0,2.0,0.45,0.68
5031310000000000021121,25.3,16.9,2.0,72.0,4.0,2.0,0.23,0.9
5031310000000000021201,30.8,21.6,2.0,92.0,3.0,1.8,0.11,0.84
5031310000000000021203,29.3,21.8,2.0,92.0,3.0,2.0,0.2,0.85
5031310000000000021205,33.1,17.1,2.0,77.0,4.0,1.9,0.11,0.71
5031310000000000021207,34.0,20.3,7.0,77.0,5.0,1.7,0.5,0.9
5031310000000000021210,28.9,22.5,2.0,97.0,3.0,1.2,0.1,0.65
5031310000000000021211,26.0,13.7,7.0,47.0,4.0,1.6,0.11,0.56
5031310000000000021213,28.0,20.1,2.0,62.0,3.0,2.0,0.07,0.64
5031310000000000021217,29.1,17.8,2.0,72.0,3.0,2.0,0.03,0.6
5031310000000000021218,24.2,17.4,2.0,67.0,3.0,1.0,0.07,0.6
5031310000000000021219,27.9,16.4,2.0,67.0,3.0,1.6,0.08,0.5
5031310000000000021221,27.1,18.1,2.0,77.0,4.0,2.1,0.11,0.52
5031310000000000021222,26.8,17.4,2.0,57.0,3.0,1.3,0.11,0.67
5031310000000000021224,40.3,27.3,7.0,100.0,4.0,1.4,0.2,0.8
5031310000000000021226,25.3,14.4,7.0,57.0,4.0,1.0,0.07,0.47
5031310000000000021229,28.0,19.5,2.0,87.0,3.0,1.6,0.02,0.73
5031310000000000021232,29.8,20.0,2.0,72.0,3.0,1.7,0.09,0.5
5031310000000000021233,24.4,17.7,2.0,67.0,3.0,1.8,0.05,0.6
5031310000000000021235,32.2,19.8,2.0,72.0,4.0,1.3,0.09,0.5
5031310000000000021238,29.4,19.4,2.0,72.0,4.0,2.0,0.05,0.5
5031310000000000021239,26.8,13.5,2.0,57.0,5.0,1.8,0.19,0.63
5031310000000000021240,23.3,21.2,2.0,82.0,3.0,2.0,0.33,0.56
5031310000000000021241,27.3,17.4,2.0,67.0,3.0,1.9,0.03,0.29
5031310000000000021242,24.7,16.7,2.0,57.0,3.0,1.9,0.09,0.68
5031310000000000021243,21.8,13.7,2.0,52.0,4.0,2.0,0.07,0.3
5031310000000000021245,27.2,17.4,2.0,62.0,3.0,1.9,0.04,0.41
5031310000000000021246,40.0,21.9,7.0,82.0,3.0,1.5,0.06,0.38
5031310000000000021247,33.9,23.9,2.0,77.0,4.0,2.0,0.06,0.41
5031310000000000021250,34.3,26.1,2.0,97.0,2.0,1.1,0.11,1.0
5031310000000000021251,32.5,19.4,2.0,82.0,3.0,1.5,0.21,0.79
5031310000000000021252,32.2,19.6,2.0,77.0,3.0,1.1,0.19,0.84
5031310000000000021253,30.3,17.6,2.0,72.0,3.0,1.2,0.03,0.62
5031310000000000021254,29.2,16.6,7.0,62.0,3.0,1.0,0.11,0.67
5031310000000000021302,25.7,15.5,2.0,52.0,5.0,1.9,0.14,1.0
5031310000000000021303,30.8,21.1,2.0,87.0,4.0,2.0,0.13,0.87
5031310000000000021304,32.6,19.0,2.0,67.0,3.0,2.0,0.17,0.94
5031310000000000021305,30.2,20.1,2.0,82.0,4.0,2.0,0.3,1.0
5031310000000000021306,31.3,21.8,2.0,82.0,3.0,2.0,0.13,0.9
5031310000000000021307,32.0,18.9,2.0,72.0,3.0,2.0,0.18,0.96
5031310000000000021308,29.0,18.9,2.0,77.0,3.0,1.9,0.23,1.0
5031310000000000021309,31.8,22.2,2.0,72.0,3.0,2.0,0.23,0.69
5031310000000000021311,25.4,18.6,2.0,82.0,4.0,1.9,0.19,0.48
5031310000000000021312,29.4,19.8,2.0,92.0,4.0,1.8,0.07,0.82
5031310000000000021313,37.5,23.3,2.0,82.0,4.0,2.0,0.38,1.0
5031310000000000021314,32.5,20.2,2.0,72.0,4.0,2.0,0.91,0.91
5031310000000000021315,27.2,16.3,2.0,62.0,5.0,2.0,0.35,0.71
5031310000000000021316,28.4,19.8,2.0,82.0,4.0,2.0,0.39,0.88
5031310000000000021318,32.1,19.5,2.0,82.0,4.0,1.9,0.39,0.96
5031310000000000021319,31.7,20.8,2.0,82.0,4.0,1.9,0.27,0.82
5031310000000000021320,22.7,16.9,2.0,72.0,4.0,2.0,0.44,0.78
5031310000000000021321,31.2,16.5,2.0,62.0,5.0,2.0,0.47,0.65
5031310000000000021322,26.5,19.9,2.0,77.0,4.0,2.0,0.58,0.83
5031310000000000021323,29.8,15.7,2.0,57.0,4.0,1.9,0.4,0.8
5031310000000000021324,25.8,17.6,2.0,67.0,4.0,1.9,0.27,0.82
5031310000000000021325,35.9,22.8,2.0,87.0,3.0,1.9,0.31,0.85
5031310000000000021327,28.8,18.2,2.0,72.0,4.0,1.9,0.37,0.83
5031310000000000021328,35.7,20.7,2.0,82.0,4.0,2.0,0.21,0.74
5031310000000000021330,30.4,19.3,2.0,72.0,4.0,2.0,0.26,0.84
5031310000000000021331,34.1,20.7,2.0,87.0,4.0,2.0,0.12,0.73
5031310000000000021332,29.7,19.5,2.0,77.0,4.0,2.0,0.14,0.64
5031310000000000021333,27.6,18.7,2.0,67.0,4.0,2.0,0.11,0.89
5031310000000000021334,31.2,20.5,2.0,87.0,3.0,2.0,0.43,0.71
5031310000000000021401,26.0,16.3,2.0,77.0,4.0,2.0,0.41,0.66
5031310000000000021402,28.4,20.8,2.0,87.0,3.0,2.0,0.66,0.72
5031310000000000021403,32.0,20.5,2.0,87.0,3.0,2.0,0.31,0.88
5031310000000000021404,27.7,18.8,2.0,87.0,3.0,1.8,0.24,0.9
5031310000000000021406,26.6,19.5,2.0,92.0,3.0,2.0,0.08,0.88
5031310000000000021407,24.7,16.8,2.0,77.0,3.0,2.0,0.38,0.92
5031310000000000021408,30.3,22.1,2.0,82.0,4.0,2.0,0.2,0.4
5031310000000000021409,30.9,19.1,2.0,62.0,4.0,2.0,0.61,0.78
5031310000000000021410,28.5,17.9,2.0,77.0,4.0,2.0,0.28,0.78
5031310000000000021411,27.7,17.4,2.0,77.0,4.0,2.0,0.24,0.9
5031310000000000021413,27.9,17.1,7.0,57.0,3.0,2.3,0.25,1.0
5031310000000000021414,29.6,19.0,2.0,82.0,3.0,2.0,0.12,1.0
5031310000000000021415,29.3,23.2,2.0,92.0,3.0,1.9,0.12,0.82
5031310000000000021416,30.0,19.6,2.0,87.0,3.0,2.0,0.31,0.9
5031310000000000021417,29.8,20.7,2.0,82.0,3.0,1.8,0.15,0.79
5031310000000000021418,25.3,18.3,2.0,82.0,3.0,1.9,0.16,0.9
5031310000000000021419,27.0,19.0,2.0,87.0,3.0,2.1,0.4,0.75
5031310000000000021420,37.4,23.1,2.0,82.0,3.0,2.0,0.27,0.64
5031310000000000021501,32.1,20.7,2.0,87.0,4.0,2.0,0.05,0.82
5031310000000000021502,34.3,22.7,2.0,87.0,3.0,1.9,0.31,0.94
5031310000000000021503,33.2,21.2,2.0,87.0,3.0,1.9,0.6,0.8
5031310000000000021504,30.0,20.0,2.0,82.0,4.0,2.0,0.2,0.87
5031310000000000021506,29.4,20.0,2.0,82.0,4.0,2.2,0.34,0.77
5031310000000000021507,35.8,23.0,2.0,97.0,4.0,3.0,0.5,0.85
5031310000000000021509,40.3,21.8,2.0,82.0,4.0,2.1,0.35,0.88
5031310000000000021510,31.4,22.5,2.0,82.0,3.0,2.7,0.65,0.84
5031310000000000021511,33.8,20.2,2.0,92.0,5.0,2.9,0.5,0.97
5031310000000000021513,38.1,24.0,2.0,82.0,4.0,2.9,0.5,0.91
5031310000000000021514,34.3,22.1,2.0,87.0,4.0,2.5,0.42,0.72
5031310000000000021515,33.4,21.9,2.0,92.0,4.0,2.1,0.4,0.93
5031310000000000021516,32.3,21.4,2.0,67.0,5.0,2.2,0.25,0.92
5031310000000000021518,29.8,17.9,2.0,62.0,5.0,2.2,0.55,0.91
5031310000000000021519,33.3,20.5,2.0,77.0,4.0,3.0,0.44,0.94
5031310000000000021520,35.8,19.8,7.0,77.0,4.0,2.9,0.2,0.9
5031310000000000021522,29.9,19.5,2.0,82.0,4.0,2.0,0.05,0.63
5031310000000000021524,29.8,20.1,2.0,77.0,3.0,1.9,0.05,0.9
5031310000000000021525,32.3,19.8,2.0,72.0,4.0,2.0,0.14,0.71
5031310000000000021526,31.2,20.4,2.0,82.0,4.0,2.0,0.14,0.89
5031310000000000021527,28.3,20.0,2.0,72.0,3.0,1.4,0.08,0.85
5031310000000000021528,29.3,19.2,2.0,67.0,4.0,1.8,0.43,0.86
5031310000000000021529,29.9,19.5,2.0,87.0,4.0,2.0,0.2,0.87
5031310000000000021530,32.3,17.3,2.0,67.0,4.0,2.1,0.41,0.82
5031310000000000021532,30.3,21.0,2.0,72.0,4.0,1.8,0.08,0.5
5031310000000000021533,32.0,19.0,2.0,82.0,3.0,2.0,0.06,0.94
5031310000000000021534,27.6,17.7,2.0,77.0,4.0,2.0,0.24,0.8
5031310000000000021535,27.4,19.4,2.0,77.0,3.0,1.9,0.24,0.83
5031310000000000021536,32.3,23.6,2.0,92.0,4.0,2.0,0.17,0.63
5031310000000000021537,33.9,20.2,2.0,72.0,4.0,2.0,0.31,0.88
5031310000000000021539,28.5,22.6,2.0,87.0,3.0,1.9,0.08,0.85
5031310000000000021541,28.2,17.0,2.0,82.0,4.0,2.0,0.38,0.69
5031310000000000021542,34.5,20.7,2.0,77.0,4.0,2.0,0.27,0.85
5031310000000000021543,26.1,20.0,2.0,72.0,3.0,2.0,0.13,1.0
5031310000000000021544,31.1,16.7,2.0,67.0,3.0,2.0,0.07,0.86
5031310000000000021545,26.3,18.7,2.0,72.0,3.0,2.1,0.33,0.95
5031310000000000021546,30.5,20.5,2.0,87.0,4.0,2.0,0.27,0.92
5031310000000000021547,33.9,21.0,2.0,77.0,4.0,2.0,0.37,0.85
5031310000000000021548,28.9,18.6,2.0,72.0,3.0,2.0,0.48,1.0
5031310000000000021550,25.8,18.5,2.0,62.0,4.0,1.9,0.11,0.78
5031310000000000021551,20.0,14.6,2.0,47.0,4.0,2.0,0.2,0.7
5031310000000000021552,27.4,16.4,2.0,72.0,4.0,1.9,0.25,0.94
5031310000000000021553,27.5,15.8,2.0,62.0,4.0,2.0,0.3,0.8
5031310000000000030101,23.1,14.1,2.0,47.0,4.0,1.9,0.15,0.62
5031310000000000030104,24.9,14.5,2.0,42.0,5.0,1.3,0.13,0.63
5031310000000000030105,24.6,15.4,2.0,57.0,4.0,1.3,0.15,1.0
5031310000000000030111,28.5,20.8,2.0,87.0,4.0,1.2,0.09,0.76
5031310000000000030113,30.6,22.0,2.0,87.0,3.0,1.0,0.1,0.7
5031310000000000030114,24.9,19.8,2.0,57.0,5.0,1.5,0.75,1.0
5031310000000000030115,22.7,17.4,2.0,72.0,2.0,1.1,0.08,0.72
5031310000000000030116,27.8,20.7,2.0,82.0,3.0,1.0,0.03,0.7
5031310000000000030119,26.4,17.4,2.0,72.0,3.0,1.0,0.12,0.73
5031310000000000030121,25.2,16.9,2.0,77.0,3.0,1.0,0.1,0.74
5031310000000000030122,27.1,20.0,2.0,77.0,3.0,1.1,0.06,0.61
5031310000000000030123,26.8,19.4,2.0,87.0,3.0,1.0,0.17,0.73
5031310000000000030124,26.5,16.8,2.0,52.0,4.0,1.4,0.12,0.29
5031310000000000030203,32.3,22.3,2.0,87.0,3.0,1.0,0.21,0.67
